job_title,company,company_rating,location,job_text,date
Data Engineer,PowerInbox,N/A,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Build and maintain data services to provide data to analytics users and machine learning systems', 'Build and maintain a reporting service to deliver analytics on a configurable schedule', 'Provide data analytics support for business insights and machine learning optimizations', 'Perform manual and develop automated QA to verify data quality and integrity', 'Maintain data dictionary documentation and encourage the generalization of data solutions', 'Respond to ad-hoc requests for information', 'Experience with Python', 'Three or more years working with distributed big data systems (e.g. Hadoop, Redshift)', 'Professional experience building data science systems with experience building out data pipelines and ETL processes for machine learning', 'Experience working remotely', 'Knowledge in the digital and AdTech landscape']",2020-12-30 21:49:28
Entry level Data Engineer,Cognizant Technology Solutions,"3.9 out of 5 from 13,859 employee ratings","Wilmington, DE 19801","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Create and maintain optimal data pipeline architecture, Assemble large, complex data sets that meet functional / non-functional business requirements.', 'Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability etc.', 'Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using Scala, Scala and AWS technologies.']",2020-12-30 21:49:28
"Entry-Level Data Positions (Data Engineer, Machine Learning & Visualization)",Citi,"3.9 out of 5 from 17,932 employee ratings","Jacksonville, FL","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', 'Data Engineer: Hadoop/Big Data Technologies, Spark, Google or AWS Cloud Development Data Solutions, Scala, Python, SQL. In this role, you will build/manage our Big Data pipelines and manage data migrations.', 'Machine Learning Engineer: Data Engineer skillset plus experience with Machine Learning concepts, frameworks and infrastructure. Here, you will scale our data science models into production-level applications.', 'Visualization Engineer: Angular/React, Java, Tableau. Create customized dashboards for reporting or forecasting models. This can be through full-stack web applications, Tableau or a combination of the two.', 'Degree, certification or commensurate skills in Computer Science, Computer Engineering, Statistics, Mathematics or a related field.', 'Hands-on experience with one or more of Hadoop/Big Data Technologies, Spark, Google or AWS Cloud Development Data Solutions, Scala, Python, Machine Learning concepts/frameworks/infrastructure, Angular/React, Java, Tableau, or SQL.', 'Ability to pass technical interviews consisting of basic algorithmic programming exercises.', 'Must be collaborative and adaptable, with good communication skills.', 'Experience designing and interacting with databases.', 'Knowledge of the principles of software engineering and data analytics.', 'System level understanding - Data structures, algorithms, distributed storage & compute.', 'Experience with containerization and related technologies (e.g. Docker, Kubernetes) is a plus.', 'Knowledge of agile(scrum) development methodology is a plus.', 'Knowledge of SAS is a plus.', 'Experience in the Financial industry is a plus.']",2020-12-30 21:49:28
Data Engineer - Remote,Octane,3.5 out of 5 from 15 employee ratings,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center']",2020-12-30 21:49:28
Data Engineer I,"DUFF AND PHELPS, LLC",3.4 out of 5 from 86 employee ratings,"Pomona, CA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Design and build organizational data infrastructure and architecture', 'Choosing the best tools/services/resources to build robust data pipelines for data ingestion, connection, transformation, and distribution', 'Design, develop and manage ETL processes', 'Transform data and engineer new features for machine learning models', 'Versioning data', 'Assist with deploying models to production', 'Working with global teams to deliver models', 'Project or personnel management experience', 'Experience with Azure', 'Experience with Python', 'Experience in dealing with different kind of databases, data sources and formats', 'Experience writing ETL jobs', 'Experience with big data tools like data lakes, Spark, Hadoop, etc.', 'Ability to work with an international team', 'Strong cloud architecture principles: compute, storage, networks, security, cost savings, etc.', 'Experience with NLP tools like spaCy or NLTK preferred', 'Experience with machine learning tools like Tensorflow, PyTorch or Keras preferred', 'Experience with real-time data pipelines', 'Excellent written and verbal communication skills that help represent diverse communities', 'Experience working with diverse teams']",2020-12-30 21:49:28
Data Engineer,TRM Labs,N/A,"San Francisco, CA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's (Preferred)creating ETL Pipelines: 2 years (Preferred)"", 'Building highly reliable data services to integrate with dozens of blockchains', 'Creating ETL pipelines that transform and process petabytes of structured and unstructured data in real-time, ultimately helping financial institutions and governments fight fraud and criminal activity', 'Designing data models for optimal storage and retrieval to support sub-second latency for querying blockchain data', 'Deploying and monitor large database clusters that are performant and highly-available', 'Working cross-functionally with data scientists, backend engineers, and product managers to design and implement, and new data models to support the product', 'Developing your skills through exceptional training as well as frequent coaching and mentoring from colleagues', ""Bachelor's degree (or equivalent) in Computer Science or related field"", '3+ years of experience building real-time and distributed system architecture, from whiteboard to production', 'Strong programming skills in Node, Python, and SQL.', 'Versatility. Experience across the entire spectrum of data engineering, including:', 'Data stores (e.g., ClickHouse, ElasticSearch, PostGres, MongoDB, Redis, and Neo4j)', 'Data pipeline and workflow orchestration tools (e.g., Azkaban, Luigi, Airflow, Storm)', 'Data processing technologies (e.g., Spark)', 'Deployment and monitoring large data base clusters in public cloud platforms (e.g., Docker, Terraform, Datadog)', 'Adaptable. Goals can change fast. You anticipate and react quickly.', 'Autonomous. You own what you work on. You move fast and get things done.', 'Excellent communication. You will need communicate complex ideas effectively to both technical and non-technical audiences, and both verbally and in writing', 'Collaborative. You must work collaboratively in a cross-functional team and with people at all levels in an organization', 'Industry experience building and productionizing innovative end-to-end Machine Learning systems is a plus.', 'Relevant experience in crypto/blockchain is a plus', 'Stock', '$2,000 yearly coupon for books, conferences, and professional coaching', 'Competitive salary: 160K - 250k + Equity', 'Paid time off', 'Volunteer time off', 'Parental leave', 'Medical, dental, & vision insurance', 'Life & disability coverage', '401K', 'Apple equipment', 'Daily lunch and dinner', '401(k)', 'Dental insurance', 'Disability insurance', 'Health insurance', 'Life insurance', 'Paid time off', 'Parental leave', 'Vision insurance', '8 hour shift', ""Bachelor's (Preferred)"", 'creating ETL Pipelines: 2 years (Preferred)', 'Fully Remote', 'No: Not providing sponsorship for this job', 'Remote interview process', 'Virtual meetings']",2020-12-30 21:51:11
Oops! That page can’t be found.,TRM Labs,N/A,"San Francisco, CA","['Indeed Jobs', '404', 'Indeed', 'Glassdoor', 'Privacy', 'Accessibility at Indeed', 'Career advice', 'Job Market', 'Indeed Community', 'Indeed', 'Glassdoor', 'Privacy', 'Accessibility at Indeed', 'Career advice', 'Job Market', 'Indeed Community', 'Facebook', 'Twitter', 'instagram', 'Youtube', 'Soundcloud']",2020-12-30 21:51:11
Jr. Data Software Engineer,Choice Hotels,3.7 out of 5 from 408 employee ratings,"Phoenix, AZ 85054","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Under the direction of senior engineering staff, codes and implements object-oriented component designs. Documents, programs and debugs the specific coding changes necessary to satisfy the component’s functional and technical requirements. Provides development status updates to the senior development and project management, as needed.', 'Prepare the development version of software components for QA testing. Builds the associated release files, unit tests the coding changes and sets up the testing environment for QA. Assists with the development of automated test scripts and pre-production release testing. Supports both the manual and automated testing efforts.', 'Assist with the authoring and analysis of business use case and functional requirements for software component implementations.', 'Support the Productions release of system components and assists with any post-Production issue analysis and problem resolution. Assists with the post-Release audit to identify process improvements.', 'Keep up on industry trends and current technological standards, languages, coding techniques, utilities and operational considerations. Makes suggestions for process, coding, implementation, and performance improvements.', 'Bachelor’s Degree in Computer Science, or related field, from a four-year college or university, or one to two years related experience and/or training; or equivalent combination of education and experience.', 'A minimum of 1-year relevant experience in software development, information systems, or equivalent technical environment. Previous experience in the development of highly transactional, mission critical applications in heterogeneous environments/architectures for multi-user systems is preferred.', 'Demonstrated knowledge of all aspects of the software development lifecycle: design, functional and technical requirements, coding, debugging, testing, release, and operational support.', 'Demonstrated knowledge of agile software development methodologies, Service Oriented Architecture and object-oriented programming methodologies.', 'Demonstrated knowledge of software development best practices, including coding standards, code reviews, source control management, build processes, testing, and operations.', 'Demonstrated knowledge of relational database management system technologies and tools.', 'Proficient with the following technologies:', 'Java', 'Unix/Linux', 'XML, XSLT, DTD or Schema modeling, DOM/XPath/SAX parsing', 'Service oriented designs and technologies (AJAX, XML/JSON)', 'Web service protocols, such as SOAP', 'REST APIs', 'SQL', 'Software development tool kits, such as Subversion and Hudson.', 'Proficient in the use of MS Office applications, such as Outlook, Word, PowerPoint and Excel', 'HTML, CSS and JavaScript (jQuery), AngularJS.', 'Java Server Pages (JSP), XML and XSL.', 'Spring or similar MVC framework for navigating web-based applications.', 'XML transformations to HTML, PDF, or other file formats utilizing XSLT or JavaServer Pages (JSP).', 'Emerging web standards, such as HTML5.', 'Web analytics tools (Omniture, WebTrends, Google Analytics)', 'Adobe Photoshop, Adobe Illustrator, or equivalent tools used for the creation and management of web-', 'based graphics and other content is preferred.', 'Proficient with the following technologies:', 'Java or Objective-C or Swift', 'Android SDK or iOS SDK frameworks', 'For iOS, thorough understanding of memory management in iOS environments', 'Emerging web standards, such as HTML5', 'Web analytics tools (Omniture, WebTrends, Google Analytics)']",2020-12-30 21:51:11
Data Engineer(cosmos & Kusto),Lenora systems,N/A,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's (Preferred)SQL: 1 year (Preferred)"", 'Data Engineering', 'ETL processes', 'Data transformation concepts', 'Open Source', 'PowerBI', 'Python', 'Entry Level Data Science', 'Spark', 'R', 'Monday to Friday', ""Bachelor's (Preferred)"", 'SQL: 1 year (Preferred)', 'Fully Remote', 'Temporarily due to COVID-19']",2020-12-30 21:51:11
Lead Data Engineer,Digital Dhara,N/A,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Experience:AWS, 10 years (Required)EMR, 10 years (Required)Scala, 10 years (Required)Spark, 10 years (Required)No-SQL/Dynamo DB , 10 years (Required)', ""Education:Bachelor's (Preferred)"", '8 hour shift', 'AWS: 10 years (Required)', 'EMR: 10 years (Required)', 'Scala: 10 years (Required)', 'Spark: 10 years (Required)', 'No-SQL/Dynamo DB : 10 years (Required)', ""Bachelor's (Preferred)""]",2020-12-30 21:51:11
