job_title,company,company_rating,location,job_text,date
Data Engineer,Divi Technologies,N/A,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Python: 4 years (Required)Bachelor's (Preferred)"", 'Work closely with software engineers and architects to extract, transform, and standardize data to prepare for ingest into target sources', 'Design and develop data services and/or pipelines as part of an Agile/Scrum team', 'Support continuous process automation for data ingest', 'Work with program management and engineers to implement and document complex and evolving requirements', 'Perform multiple tasks simultaneously and successful perform under changing requirements and deadlines', 'Help cultivate an environment that promotes customer service excellence, innovation, collaboration, and teamwork.', 'Must be a US Citizen', 'Must be able to obtain a Public Trust Clearance', 'BS degree in Computer Science or related IT field/equivalent experience', '5+ years of IT experience including experience in design, management, and solutioning of large, complex data sets and models.', 'Experience handling multiple tasks, changing priorities, and timely action;', 'Experience with developing data pipelines from many sources for structure and unstructured data sets in a variety of formats', 'Proficiency developing data extraction, transformation, and loading (ETL) processes, and performing test and validation steps', 'Proficiency with Python, R, and SQL languages, as well as various command line interfaces (Linux, AWS, Git Bash, etc.)', 'Proficiency with R Studio', 'Technical proficiency with various database architectures, designs, and modeling', 'Familiarity with Hive, Hadoop, Kylin, and other big data analytic tools', 'Excellent communication, and presentation skills with the demonstrated ability to communicate across all levels of the organization and communicate technical terms to non-technical audiences with an impeccable attention to detail', 'Experience with DHS and knowledge of DHS standards a plus', 'Demonstrated experience translating business and technical requirements into comprehensive data strategies and analytic solutions', 'Mid-level expertise in developing and managing data technologies, technical operations, reusable data services, and related tools and technologies', 'Demonstrated ability to adequately plan and meet delivery objectives and maintain adequate service levels in a highly dynamic, complex environments', '8 hour shift', ""Bachelor's (Preferred)"", 'R Studio: 3 years (Preferred)', 'Python: 4 years (Required)', 'Remote interview process']",2021-01-08 10:33:32
Data Scientist,Valsatech Corp,4.6 out of 5 from 11 employee ratings,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Experience translating high-level project requirements into technical tasks.', 'Data manipulation and data engineering experience involving structured and unstructured data.', 'Data manipulation expertise involving data extractions, data matching between multiple systems, transformations, cleansing, and loading.', 'Experience with big data and cloud platforms and toolset.', 'Ability to engineer and create complex research datasets by manipulating typically large volume transactional data for use by operations research analysts, economists and statisticians in advanced analytical research and studies.', 'Experience in developing predictive, prescriptive, optimization, and forecasting models, including the use of contemporary techniques such as support vector machines, neural networks, and gradient boosting.', 'Experience in interpreting results from statistical and mathematical models.', 'Experience in advance data visualizations and interpretation.', 'Monday to Friday', 'Temporarily due to COVID-19']",2021-01-08 10:33:32
Data Engineer,charity: water,N/A,"New York, NY 10013","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Developing and maintaining data architecture to support revenue data and operations', 'Refactoring, reorganizing, and cleaning up legacy content and architecture, ensuring a healthy BI environment and codebase', 'Supporting the data team through the application of best practices, such as code-linting, data tests, and documentation', 'Helping identify trends in data sets, and developing models that make raw data more useful to the organization', 'Enhancing the data infrastructure and tech stack to support automation and continuous deployment of predictive models, scalability, and optimized data delivery', 'Supporting revenue reporting needs organization-wide, identifying ways to improve data reliability, efficiency and quality', 'Pioneering the democratization of data and self-serving via training sessions, with the support of the Looker administrative team', '2+ years of experience in data engineering or data development', 'A degree in computer science, information systems, engineering, math/statistics, or related', 'Experience with relational databases such as Postgres or MySQL etc.', 'Experience writing complex SQL queries from scratch', 'Implementation experience in data governance, data quality data modeling', 'Strong written and oral communication skills', 'Strong business intuition and ability to understand complex business systems', 'Experience with cloud-based data warehouses such as Redshift, BigQuery, or Snowflake', 'Experience with analytical engineering transformational tools such as dbt', 'Experience working with data sets with millions of rows', 'Beginner to intermediate level experience or familiarity with BI tools such as Looker, Tableau, Power BI, etc.', 'Data science experience, e.g.: building predictive models, monitoring model performance, etc.']",2021-01-08 10:33:32
IT Specialist (Data Engineer),Government of the District of Columbia,3.6 out of 5 from 234 employee ratings,"Washington, DC 20024","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center']",2021-01-08 10:33:32
Sr. Data Engineer - FinTech,Amazon.com Services LLC,"3.6 out of 5 from 68,183 employee ratings","Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', '5+ years of experience as a Data Engineer or in a similar role', 'Experience with data modeling, data warehousing, and building ETL pipelines', 'Experience in SQL', 'Bachelor’s degree in Computer Science or related field', '5+ years relevant experience', '5+ years experience with SQL, SQL Tuning, Oracle, OLAP, Big Data Technologies', '5+ years experience developing end-to-end Business Intelligence solutions: data modeling, ETL and reporting', 'Experience with Java and experience with scripting languages like Perl, Python, Unix shell scripts,VBA and MS Excel', 'Proficiency with Linux and systems administration', 'Proven ability at looking at solutions in unconventional ways. Sees opportunities to innovate and can lead the way.', 'Top notch communication (verbal and written) and interpersonal skills to convey key insights from complex analysis in summarized business terms and an ability to effectively communicate with technical teams.', 'Ability to work with shifting deadlines in a fast paced environment.', 'Able to work in a diverse team', 'Bachelors in Computer Science or related field', 'Practical Knowledge of Linux or Unix shell scripting', 'Experience in working with business customers to drive requirements analysis', 'Exposure to large databases, BI applications, data quality and performance tuning', 'Excellent written and spoken communication skills', 'Experience with Hadoop-based technologies such as HBase, Pig, Hive and Spark', 'Strong proven ability in building high-performance, highly available and scalable data solutions using Oracle and/or Hadoop-based technologies', 'Knowledge of data warehousing concepts.', 'Strong sense of ownership, urgency, and drive', 'Strong troubleshooting and problem solving skills', 'Experience with Amazon Web Services']",2021-01-08 10:33:32
Oops! That page can’t be found.,Amazon.com Services LLC,N/A,"Arlington, VA","['Indeed Jobs', '404', 'Indeed', 'Glassdoor', 'Privacy', 'Accessibility at Indeed', 'Career advice', 'Job Market', 'Indeed Community', 'Indeed', 'Glassdoor', 'Privacy', 'Accessibility at Indeed', 'Career advice', 'Job Market', 'Indeed Community', 'Facebook', 'Twitter', 'instagram', 'Youtube', 'Soundcloud']",2021-01-08 10:35:14
Data Engineer,stem xpert llc,N/A,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's (Preferred)JIRA: 4 years (Preferred)"", 'Work with a team of engineers to create products that will directly affect the mission of the project', 'Develop data pipeline features to process incoming healthcare information quickly and reliably', ""Review other team members' code for correctness and quality"", 'Write automated test scripts that power a continuous delivery pipeline', 'Refactor and improve the existing code base for simplicity and clarity', 'Remove roadblocks to development through collaboration, communication, and creative solution recommendations', 'Recommend and drive development best practices and continuous integration and delivery as part of a forward-thinking, agile organization', 'Ensure that data pipelines are performant and scalable.', 'Analyze healthcare data sets and assess their quality against project standards.', 'Ensure that consumption layers and data APIs meet the needs of end users', '8 hour shift', ""Bachelor's (Preferred)"", 'JIRA: 4 years (Preferred)', 'Toad: 4 years (Preferred)', '7 - 11 months', 'Yes']",2021-01-08 10:35:14
Data Center Project Engineer,"Amazon Data Services, Inc.","3.6 out of 5 from 68,183 employee ratings","Manassas, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', '3+ years experience managing projects in data centers or comparable critical infrastructure.', '3+ years experience in Construction or Project Management.', '3+ years experience in Vendor Management', 'BA/BS in Engineering, Project Management, Construction Management or similar Technical focus.', '3+ years experience in the technical field of power distribution and data center mechanical cooling systems', 'Demonstrated ability to understand and discuss technical concepts, manage trade-offs, incorporate feedback, and evaluate opportunistic new ideas with a variety of internal and external stakeholders', 'Significant experience successfully delivering results in a fast paced, dynamic environment', 'Proven track record for being detail-oriented with a demonstrated ability to self-motivate and follow-through on projects', 'Attention to detail with the ability to manage multiple, competing priorities simultaneously', 'Proven track record leading projects and help your team achieve goals.', 'Proven track record of taking ownership and driving results.', 'Strong analytical and quantitative skills with the ability to use data and metrics to back up assumptions, recommendations and decisions', 'Experience managing and negotiating contracts and vendor relationships', 'Demonstrated experience thriving in an ambiguous environment and ability to motivate yourself, your managers, and associates to deliver against deadlines.', 'Meets/exceeds Amazon’s leadership principles requirements for this role', 'Meets/exceeds Amazon’s functional/technical depth and complexity for this role']",2021-01-08 10:35:14
Business Intelligence Engineer,Amazon.com Services LLC,"3.6 out of 5 from 68,183 employee ratings","Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', 'BA/BS in Computer Science, Information Systems, Engineering, Statistics or related field.', '3+ years of relevant work experience in a role requiring application of analytic skills to integrate data into operational/business planning.', 'Demonstrated strength in SQL, data modeling, ETL development, and data warehousing.', 'Knowledge and direct experience using business intelligence reporting and visualization tools. (e.g. OBIEE, Cognos, Tableau, QuickSight, MicroStrategy, SSAS Cubes, etc.).', 'Proven analytical and quantitative skills and ability to use hard data and metrics to back up assumptions and develop business cases.', 'Experience using Python, R, Scala, or other scripting languages.', 'Translate ambiguous business problem statements into analysis requirements. Work with internal customers to define best output based on expressed stakeholder needs.', 'Recognize and adopt best practices in reporting and analysis; data integrity, test design, analysis, validation and documentation.', 'Monitor and troubleshoot operational or data issues in data pipelines.', 'Review and audit existing ETL jobs and SQL queries and data pipelines used in metric reporting.', 'Write queries and output efficiently, and have in-depth knowledge of the data available in area of expertise. Pull the data needed with standard query syntax; periodically identify more advanced methods of query optimization. Convert data to make it analysis-ready.', 'Own the design, development, and maintenance of scalable solutions for ongoing metrics, reports, analyses, dashboards, visualizations etc. to support analytical and business needs.', 'Learn and understand a broad range of Amazon’s data resources and know when, how, and which to use and which not to use.', 'MBA or Master’s degree in Computer Science, Engineering, Statistics, Mathematics or related field.', 'Familiarity with AWS solutions such as Redshift and QuickSight.', 'Strong verbal/written communication and data presentation skills, including an ability to effectively communicate with both business and technical teams.']",2021-01-08 10:35:14
Test Engineer,CACI,"3.8 out of 5 from 1,950 employee ratings","Arlington, VA 22201","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Develop, prepare and executes comprehensive test plans, procedures and schedules for completing systems.', 'Work within Agile project teams, continuously releasing application software and support of continuous integration processes', 'Coordinate integrated testing activities.', 'Prior experience with automated testing in an Agile testing team using Scrum methodologies', 'Strong experience in working with developers, system analysts and others to ensure automated tests accurately capture procedures to meet requirements', 'Mid-level programming expertise with knowledge of best coding practices and version experience as necessary', 'Serve as a technical expert on software testing with automation framework and lead other testers', 'Work independently to document and update test plans and produce test summary reports for each software release and provide testing results to Test Manager', 'Typically, responsible for providing guidance, coaching and training to other employees within technical discipline.', 'More than 8 years of direct hands-on experience automating test scripts', 'Minimum 6 years of proven experience leading and supporting test activities on a project, to include experience reviewing test deliverables, defects and test results created by team members.', 'Minimum 5 years of experience with database analysis and validation', 'Must have strong experience with scripting and utilizing automation tools.', 'Must have strong SQL knowledge', 'We’ve been named a Best Place to Work by the Washington Post.', 'Our employees value the flexibility at CACI that allows them to balance quality work and their personal lives.', 'We offer competitive benefits and learning and development opportunities.', 'We are mission-oriented and ever vigilant in aligning our solutions with the nation’s highest priorities.', 'For over 55 years, the principles of CACI’s unique, character-based culture have been the driving force behind our success.']",2021-01-08 10:35:14
Junior Network Engineer,POLITICO,3.7 out of 5 from 21 employee ratings,"Arlington, VA 22209","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Perform and control day-to-day administrative activities that may include data collection and analyses on the network health and performance, perform diagnostics and manage error logs, monitor and maintain bandwidth and link utilization', 'Assist during the troubleshooting of more complex problems and follow through until a permanent resolution is made', 'Escalate problems to appropriate team members as required', 'Task completion, time management, and team participation', 'Flexible, technical capability, and self-motivated', 'Effective communication of networking principles to non-technical team members and stakeholders', 'Provide support to technical and non-technical stakeholders and interact with them during problem investigation', 'Participate in the review of problem situations and identify opportunities for improvement to processes, procedures or tools', 'Implement configuration changes and new installations', 'Recommend solutions and help to define network strategy', 'Occasional weekend work / evening hours', 'Willingness to participate in an on-call rotation', '1-3 years of experience as a Network Administrator or similar role, education and certification in lieu of experience possible', 'Experience with physical networking devices and cabling, such as wireless solutions, network closets, and/or telephony', 'Experience with customer support, technical or otherwise a plus', 'Knowledge of UNIX/LINUX and Windows', 'Knowledge of Fortinet and/or Cisco routers & switches', 'Knowledge and/or experience with firewalls and WAF preferred', 'Knowledge of audio, video, and/or other content delivery a plus', 'Foundational understanding of TCP/IP stack and routing/switching', 'Certified, or willing to become certified, in AWS Networking Fundamentals, Network+ or similar certification', 'Functional understanding of change and problem management in a corporate environment', 'Excellent oral and written communication skills', 'Positive team spirit and good analytical and problem-solving skills', 'Willingness and excitement to learn new technologies']",2021-01-08 10:35:14
