job_title,company,company_rating,location,job_text,date
Data Engineer,Change Healthcare,"3 out of 5 from 1,105 employee ratings","1,105 reviews","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Job', 'Company', 'Generates and Develops New Audit Concepts. Utilizes healthcare and auditing experience to perform audit procedures that include identifying and defining issues, developing criteria, reviewing and analyzing evidence with the intent to audit standard medium and complex reports. Leader in concept development across multiple audit verticals. This includes specifying the concept, interact with client to test and gain acceptance. Will execute on the expansion of the concept based on customer requirements. Focused on growing concept approval.', 'Develops New Tools and Processes. Collaborates with Business Optimization and audit team in developing new reports. Fosters and implements new ideas, approaches, and technological improvements to support and enhance audit production, communication and client satisfaction.', 'Directs ownership for Quality Control. Reviews all level auditor claims prior to and after client submission. Set by the audit: for the auditing concept, audit against the expected level of quality and quantity (i.e.; hit rate, # claims written, ID per hour).', 'Prepares Responses to Client Disputes. Provides oversight to audit team for verification of claims validation, insurance or employer validation in concise written or oral manner. Makes determinations based on advanced experience of client knowledge of contract terms, likelihood of acceptance recovery.', 'Reviews provider Contracts. Subject matter expert in contracts and research requirements. Implements recommendations on contracts to fit projects within standard reports such as medical policies, state and federal statutes.', 'Validates New Claim Types. With proficiency, utilizes audit tools to evaluate, document and validate to audit and client new claims and concept effectiveness. Ensures that any new and existing concepts are achieving desired goals in terms of recoveries, collectability and client acceptance.', 'Auditor Development. Key participants in the development of audit staff. Actively trains audit team to execute basic, intermediate and complex audit projects with focus on new and existing audit concepts. May participate in auditor assessment, progression process, staffing functions.', 'QA Claim Association/Concepts. Responsible for performing quality control process. Makes determinations based on advanced expertise and comprehension (knowledge) of claim categories, claim types. Ensures submission and execution of quality work, proper use of available proprietary software, reports and IT resources to conduct audits.', ""Bachelor's degree preferred Three (3) years of Change Healthcare direct audit experience OR four (4) years related experience (healthcare billing, healthcare/medical claims, reimbursement, analytics) required."", 'Computer proficiency in Microsoft Excel, Access and system databases are required.', 'Ability to mentor staff and enhance performance as it relates to the quality and productivity of their auditors.', 'Prior Healthcare Billing and/or claims experience desired. Requires working knowledge of and applicable industry based standards.', 'Excellent verbal and written communication skills.', 'Ability to work well in an individual and team environment.', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Data Engineer,Balto,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Meet with data stakeholders throughout the organization to gather requirements and access scope of data needs.', 'Organize priorities to accomplish most impactful changes as quickly as possible.', 'Execute on priorities and confirm with stakeholders objectives have been met.', ""Provide expertise to Balto's full stack engineering team on database optimization, ETL best practices and help guide architecture to ensure constant delivery to data stakeholders throughout the company."", 'Prepare to scale the team as needed, including hiring and management of new Data Engineers.', '4+ years of data engineering experience.', 'Deep knowledge of data-store paradigms including RDMS, no-sql, columnar stores, etc', 'Excellent verbal and written communication.', 'Strong working knowledge of data pipeline deployment and maintenance including testing, ci/cd and monitoring.', 'Ability to work, manage and prioritize different tasks from different stakeholders, including scoping, estimating time and pushing back as appropriate.', 'Working knowledge of Python, Sqlalchemy and Postgres database systems.', 'Desire to seek clarity and simplicity and then operationalize that into a process.', 'Ability to assess trends in workload and make hiring recommendations.', 'Desire and ability to move from direct implementation to managing projects and individuals.', 'Fun and optimist. Able to have fun and relax and knows how to have a great time with co-workers', 'Medical, dental, and vision insurance to make quality healthcare affordable', 'Life insurance to protect your loved ones in the worst case scenario', '401k to save for your retirement', 'A quarterly professional development stipend to inspire continuous professional growth', 'Paid vacation and holidays, including 5 days of Civic Engagement PTO, to give you the flexibility to make relaxation, family, and community priorities.', 'Generous stock options, so you can be a meaningful owner of the company as it grows', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Lead Data Engineer,LavaMap,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', ""Bachelor's (Preferred)SQL: 1 year (Preferred)Data Warehouse: 1 year (Preferred)"", 'At least 3 years’ experience working as a data engineer, with an emphasis on designing, building, and running ETL processes', '5 years’ experience programming with Python. Significant experience using pandas and DataFrames is a plus', 'Strong in PHP and SQL. Knowledge of JavaScript would be useful', 'Experience with Airflow is an advantage', 'Experience with AWS Technologies', 'Experience in Data Warehouse Architecture using tools such as Redshift, snowflake', 'Full time position', 'Currently remote, eventually working out of our office in Hudson Yards', 'Must be a good communicator, a team player, and available via slack, phone, and email while we are remote', 'Comprehensive health benefits', 'We are a fun team with a lot of flexibility for the right person!', 'Health insurance', 'Monday to Friday', ""Bachelor's (Preferred)"", 'SQL: 1 year (Preferred)', 'Data Warehouse: 1 year (Preferred)', '1 year', 'Yes', 'Fully Remote', 'No: Not providing sponsorship for this job', 'Waiting period may apply', 'Yes', 'Remote interview process', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Data QA Engineer,Pantheon,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Create an automated, state of the art, data platform for various job types and sizes', 'Help stabilize a standard deployment pattern that will enable us to grow our data platform service capabilities for the company', 'Close collaboration with the wider engineering team to both deliver platform improvements and provide subject-matter-expertise for other technology initiatives', 'Continuous improvements to our standard of engineering excellence by implementing best practices for coding, testing, deploying and communication', 'Knowledge of large-scale platforms and the design of scalable, robust services in the real world, especially for data transfers and manipulations (both streaming and batch)', 'Experience with a variety of data store types, tech stacks, and the tradeoffs between them.', 'Experience with scripting the creation of dynamic platform infrastructures hosted by one or more cloud providers such as Google or AWS.', 'Desire to work on a new project and participate in the design and documentation activities related to the creation of new infrastructure.', 'Python and SQL experience.', 'Industry competitive compensation', 'Stock options', 'Vacation days and time off', 'Full medical coverage (medical, dental, vision)', 'top-of-line equipment', 'Fun at Drupal community events', 'Discounts on custom bicycles - the founders of Pantheon also Founded Mission Bicycle', 'Training stipend to attend industry conferences', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Data Engineer,GTL,3.1 out of 5 from 76 employee ratings,76 reviews,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Partner with internal business stakeholders to gather required information to perform data analysis', 'Assist in maintaining efficient operation of the reports, visualizations and ETL processes within the GTL back-office', 'Support proper data governance processes and policies; implement and/or validate data lineage, quality checks, classification, etc.', 'Analyze and improve efficiency, scalability, and stability of various system processes', 'Be passionate about solving customer problems and develop solutions that are customer focused', 'Prepare ad-hoc reports, extracts and visualizations as needed', 'Convert ad-hoc reports to automated managed reports using appropriate tools, development and QA processes', 'Identify data inconsistencies, provide workarounds, and report them to stakeholders', 'Troubleshoot data issues, validate result sets, and implement process improvements', 'Generate tracking and monitoring tools to validate data', 'Discuss database structure and application data with developers and DBAs or others in data engineering to obtain best results from data', 'Use acquired information to help build out a big data schema and infrastructure', 'Reading, writing and editing system, architecture, processes and other documentation in documentation tool.', 'Reading, responding to, and writing service tickets in ticketing system.', 'Reviewing and responding to system alerts in internal and external alerting and metrics systems.', '4 Year College Degree in Computer Science, Mathematics, Statistics or a similar quantitative field or comparable experience in lieu of degree', '2-5 years of experience conducting data analytics, financial analysis, ETL, data cleansing', 'Familiarity with Business Intelligence', 'Solid analytical and organizational skills, with ability to analyze processes', 'Proficiency in SQL', 'Experience with Python or equivalent scripting language', 'Familiarity with the command line (Windows CMD or Linux Shell)', 'Experience with scripting languages such as Bash and Perl', 'Proficiency in Excel', 'Experience in analyzing data using statistics', 'Must be accurate and detail oriented in a fast-faced environment with multiple responsibilities', 'Work quickly with a sense of urgency and flexibility to adapt changes resulting from a dynamic and growing environment', 'Ability to handle confidential information with diplomacy and tact', 'Ability to respond to after-hours issues based on escalation', 'Professional attitude and demeanor', 'Experience working with Business Intelligence software such as Business Objects, Looker and PowerBI', 'Experience with Microsoft SQL Server, Oracle and opensource databases such as MySQL and MariaDB', 'Experience with Snowflake, Apache Airflow, Spark and Hive', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Data Center Engineer,General Dynamics Information Technology,"3.8 out of 5 from 7,504 employee ratings","7,504 reviews","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Supply expert knowledge in the move or fit-out of a new classified data center instance', 'Have extensive knowledge of the requirements for establishing and maintaining a SCIF approved data center instance', 'Be able to manage the project from requirements gathering through to final authorization of the center to operate', 'Have experience with redundancy and load balancing across multiple data center locations', 'Design, build, maintain, monitor, and support infrastructure environments and data center facilities', 'Act as technical liaison between the IT Infrastructure team and Business owner to provide insight into upcoming implementations and strategies including validation of ongoing solutions supportability.', 'Work across teams to ensure IT system upgrades, deployments and maintenance are conducted with minimal impact to the operation.', 'Continuously monitor and evaluate IT Infrastructure security, providing ongoing recommendations and reporting any issues when appropriate.', 'Participate in design, implementation and execution of backup and disaster recovery.', 'Define, implement, and monitor solutions and tools that automate and alert on systems and network performance and issues', 'Plan, develop, organize, write, edit and keep current documentation including project plans, project proposals, technical operation documentation, procedure documentation, network diagrams, data flow diagrams, technical support documentation, and scope of work documentation.', 'Complete risk management tasks for areas of responsibility or as assigned including but not limited to: required risk assessments are completed and revisited at required intervals; all vendor management due diligence, risk assessments, monitoring and other documentation is completed for new and existing technology vendors as required.', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
BIE - Customer Experience,Amazon.com Services LLC,"3.6 out of 5 from 68,367 employee ratings","68,367 reviews","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Job', 'Company', 'Bachelor’s degree or equivalent experience', '5+ years of experience using SQL', '5+ years as a Business Intelligence Engineer, Business Analyst, Data Engineer, or similar roles', 'Apply data mining and quantitative analysis to understand how our customers interact with us and identify the best way to improve the customer experience and meet our goals', 'Own the design, development, and maintenance of ongoing performance metrics, reports, analyses, dashboards, etc. to drive key business decisions', 'Build scalable solutions / self-serve platforms that will provide data / KPIs to inform business decision making', 'Acquire various data sources to enable holistic analysis at a global level', 'Build various data visualizations to tell the story and let the data speak for itself', 'Recognize and adopt best practices in reporting and analysis: data integrity, test design, analysis, validation, and documentation', 'Proactively developing new metrics and studies to quantify customer behavior.', 'Masters or Bachelors degree in Computer Science, Engineering, Math, Finance, Statistics or a related discipline', 'Familiarity with solutions such as AWS, EC2, S3, or DynamoDB', 'Knowledge and direct experience using business intelligence reporting tools. (Tableau, etc.)', 'Experience coding with scripting languages (R or Python) to do basic data manipulation and mathematical computations', 'Experience in partnering with business owners to understand requirements and develop supporting analysis to solve business problems', 'Proven analytical and quantitative skills and ability to use hard data and metrics to back up assumptions and develop business cases', 'Experience working in Customer Service functions.', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
MySQL / Mariadb / Big Data Engineer,BODIS,4 out of 5 from 4 employee ratings,4 reviews,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'MySQL: 5 years (Required)US work authorization (Required)High school or equivalent (Preferred)', 'Setup, manage, and maintain MYSQL/Mariadb databases', 'Setup, manage, and maintain ClickHouse databases', 'Create and manage backups of databases, including hot backups.', 'Create and manage a backup and restore plan', 'Optimize queries and tune performance of dbs', 'Work with team to provide them SQL export data when needed', 'Monitor SQL databases', 'MYSQL 8.0+, 5+ years experience', 'Innodb Cluster / HA Monitor in depth knowledge', 'Experience with performing hot backups and incremental backups', 'Experience working with big data and analytical-type queries', 'Performance tuning expert', 'Dental insurance', 'Flexible schedule', 'Health insurance', 'Paid time off', 'Professional development assistance', 'Relocation assistance', '8 hour shift', 'Monday to Friday', 'Bonus pay', 'Miami, FL (Required)', 'High school or equivalent (Preferred)', 'MySQL: 5 years (Required)', 'MYSQL/SQL certification (Preferred)', '50% (Required)', 'More than 1 year', 'One location', 'bodis.com', 'http://facebook.com/bodis', 'Waiting period may apply', 'Only full-time employees eligible', 'No', 'Remote interview process', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Senior Data Integration Engineer and Developer,Inova Health System,"3.7 out of 5 from 1,417 employee ratings","1,417 reviews","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Job', 'Company', ""Bachelor's (Required)US work authorization (Required)working on cloud infrastructure i.e. AWS: 3 years (Preferred)as a Systems Analyst or equivalent: 5 years (Preferred)REDCap system administration and project development: 3 years (Preferred)"", 'Serve as the primary system administrator for the Research Electronic Data Capture (REDCap) platform.', 'Assist with the development of the structure and datasets for a large-scale data warehouse supporting Inova’s growing research efforts.', 'Serve as the internal business intelligence reporting subject matter expert in requirements gathering, rapid prototyping and development of proofs of concept and production dashboards.', 'Build and deploy software architecture to support program initiatives and improve access to data and it’s fidelity.', 'Lead ad hoc data cleansing, data analysis and research to answer internal and external inquiries.', 'Develop to and maintain technical documentation for each solution. Including data dictionary, data flow diagrams, etc.', 'Gather requirements and propose, research, and develop advanced analytics solutions that will expand the technical capabilities and data of Inova assets.', 'Identify and propose solutions for improving redundancies in skills and procedures that insure smooth business performance and good data stewardship.', 'Other duties as requested by Office of Research at Inova staff/management.', '3 years as a systems analyst or equivalent experience', 'College Degree', 'Experience in more than two of the following: Relational Databases (SQL), Python, ETL pipelines, data profiling and reporting using enterprise grade tools.', 'Experience with code control, code deployment and documentation best practices.', 'Experience working on a small team with direct input from the end users', 'Demonstrated ability to manage disparate data from various source to deliver a user focused and scalable solutions', 'Ability to manage multiple small projects and deliver results as part of a self organizing team', 'An understanding of and preference for working in an agile framework using Safee principles.', 'Strong proficiency in Microsoft Office suite', 'Excellent written and verbal communication skills', 'Demonstrated data analysis and visualizations in Tableau', 'Experience with REDCap system administration and project development', 'Experience working on cloud infrastructure i.e. AWS', 'Experience using Microsoft SQL server tools (Management Studio, SSIS, etc.)', 'Degree in Information Systems', '5+ years as a Systems Analyst or equivalent experience', 'Experience in a research setting a plus', 'Experience designing data dictionaries, relationship diagrams and relative technical documentation', 'Experience using Atlassian suite (Jira and Confluence)', '401(k)', '401(k) matching', 'Dental insurance', 'Disability insurance', 'Flexible spending account', 'Health insurance', 'Health savings account', 'Life insurance', 'Paid time off', 'Referral program', 'Retirement plan', 'Vision insurance', '8 hour shift', 'Falls Church, VA (Preferred)', ""Bachelor's (Required)"", 'working on cloud infrastructure i.e. AWS: 3 years (Preferred)', 'as a Systems Analyst or equivalent: 5 years (Preferred)', 'designing data dictionaries,: 3 years (Preferred)', 'REDCap system administration and project development: 3 years (Preferred)', 'One location', 'No: Not providing sponsorship for this job', 'A job for which military experienced candidates are encouraged to apply', 'www.inova.org', 'Waiting period may apply', 'Temporarily due to COVID-19', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Junior Data Feeds Engineer,StarCompliance,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Health insurance', 'Life insurance', 'Paid time off', 'Monday to Friday', 'One location', 'www.starcompliance.com', 'Temporarily due to COVID-19', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Data Engineer,Left Field Labs,3.5 out of 5 from 2 employee ratings,2 reviews,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Work closely with stakeholders (internal and external) in engineering, legal, sales, marketing, strategy, and governance to create dashboards, reporting systems, and legal compliance systems', 'Develop data pipelines adhering with privacy and governance principles', 'Build, customize, and evolve product data consumption portals', 'Build expertise and ownership of data quality for supported projects', 'Build tooling and implement systems to overcome limitations of the data consumption portals when appropriate', 'Experience in building data pipelines to serve reporting needs', 'Experience owning all or part of a team roadmap', 'Experience with distributed databases', 'Experience with database migrations', 'Experience with API (json/graphql etc.)', 'Ability to prioritize requests from multiple stakeholders across projects', 'Ability to effectively communicate complex projects to non-technical stakeholders', 'BS/BA degree in Computer Science, Math, Physics, or a related field, or equivalent years of experience in a relevant field', '3+ year experience in SQL or similar languages', '3+ years of development experience in at least one systems programming language (GoLang, Python, Java, Scala, etc)', 'Hands-on experience with relational databases', 'Experience in version control systems such as Git', 'Data architecture and warehousing experience', 'Experience leading a small team of data or software engineers', 'Experience in ETL / Data application development', 'Experience in Data Analysis and Reporting', 'Experience with GraphQL', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Federal - Big Data Engineer,Accenture,"4 out of 5 from 20,344 employee ratings","20,344 reviews","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Experience with Data Engineering or Big Data Technologies, or Data Transformation, and modeling', 'Experience in architecting and building scalable data platforms', 'Experience with Cloud Technologies (Data Lake, Azure, Google, AWS etc.) or experience with open source technologies (Spark, Kafka, Presto, Hive, Cassandra etc.)', 'Experience with SQL and/or NOSQL databases', 'Must be a US Citizen; no dual citizens', 'Production implementation experience for all qualifications listed', 'Production experience in building real-time analytics applications', 'Experience in both batch and stream processing technologies', 'Experience with 2 of 3 - Java, Scala, and Python programming languages', 'Machine learning experience with Spark or similar', 'Ability to manage numerous requests concurrently and be able to prioritize and deliver', 'Good communication skills', 'Dynamic team player', 'Bachelor’s Degree', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Seeking Software Engineer interns for Blockchain Center,Blockchain Center,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', ""Bachelor's (Preferred)"", 'Professional development assistance', 'Referral program', 'Monday to Friday', ""Bachelor's (Preferred)"", '3 - 4 months', 'Possible', 'Yes', 'Varies', '11AM', '5PM', 'College Credit', 'Open to applicants who do not have a college diploma', 'https://www.blockchaincenter.com/', 'https://www.facebook.com/Blockcentercom', 'Waiting period may apply', 'Remote interview process', 'Virtual meetings', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Data Engineer,Digital Dhara,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Experience:Docker, Kubernetes, 10 years (Required)GraphQL, 5 years (Required)Spark, Kafka, and Cassandra, 10 years (Required)', ""Education:Bachelor's (Preferred)"", '8 hour shift', 'Docker, Kubernetes: 10 years (Required)', 'GraphQL: 5 years (Required)', 'Spark, Kafka, and Cassandra: 10 years (Required)', ""Bachelor's (Preferred)"", 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:16:20
Data Engineer,Digital Dhara,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', 'Experience:Docker, Kubernetes, 10 years (Required)GraphQL, 5 years (Required)Spark, Kafka, and Cassandra, 10 years (Required)', ""Education:Bachelor's (Preferred)"", '8 hour shift', 'Docker, Kubernetes: 10 years (Required)', 'GraphQL: 5 years (Required)', 'Spark, Kafka, and Cassandra: 10 years (Required)', ""Bachelor's (Preferred)"", 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:18:01
Data Scientist,"Cybraics, Inc.",N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', ""Bachelor's (Preferred)Machine Learning: 1 year (Preferred)Python: 1 year (Preferred)"", 'Familiarity with Big Data technologies such as Spark, Impala, Kafka, ELK', 'Strong understanding of statistical and machine learning models', 'Experience with programming languages like Scala and Python for data analysis', 'Practical data wrangling skills (SQL, Python, R)', 'Ability to take theory to practice rapidly', 'Experience with CI/CD tools such as Gitlab', 'Demonstrated experience applying data science techniques to real-world problems', 'US Citizen or Green Card holder', 'Experience in cyber security or cyber defense', 'MS/PhD in a data related field such as mathematics, computer science, engineering, or similar', '3 years of working experience in developing enterprise scale solutions', 'Streaming or near-real time analytic deployment experience', 'Experience with a large-scale data processing engine, such as Apache Spark', '401(k)', 'Dental insurance', 'Flexible schedule', 'Health insurance', 'Paid time off', 'Vision insurance', '8 hour shift', ""Bachelor's (Preferred)"", 'Machine Learning: 1 year (Preferred)', 'Python: 1 year (Preferred)', 'Multiple locations', 'www.cybraics.com', 'Remote interview process', 'Virtual meetings', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:18:01
Data Center Technician,Google,"4.3 out of 5 from 3,816 employee ratings","3,816 reviews","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country', 'Help Center', '2 years of experience with diagnosing, navigating and troubleshooting computer hardware and server hardware.', '2 years of experience with operating systems and networking protocols.', 'Experience collaborating and partnering with teams.', 'Ability to lift and move 50 lbs of equipment, work on platforms, ladders and under raised floors.', ""Bachelor's degree."", 'Experience working within a data center or network operation center environment.', 'Linux/Unix desktop support experience, including installation, systems administration and troubleshooting.', 'Experience in project management and leadership.', 'Experience as a team or project lead.', 'Intermediate networking knowledge, including basic topology and protocol.', 'Repair broken equipment, including servers, networking and storage devices, replace hard drives, replace bad sticks of RAM, swap CPUs, motherboards, etc.', 'Contribute and lead efforts/projects in the deployment, maintenance, and support of current and new data center servers and network infrastructure. Lead troubleshooting and resolve critical or escalated technical issues over a significant population of affected equipment.', 'Follow the site’s environmental health and safety policies.', 'Work on shifts including nights, weekends and holidays.', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-14 13:18:01
